state,prod_year,rate_class,num_oil_wells,oil_prod_BBL,ADgas_prod_MCF,oil_wells_dayson,num_gas_wells,NAgas_prod_MCF,conden_prod_BBL,gas_wells_dayson
UT,1981,20,0,0,0,0,0,0,0,0
UT,1981,21,0,0,0,0,0,0,0,0
UT,1981,22,0,0,0,0,0,0,0,0
UT,1980,1,33,5629,2424,10675,18,12759,2,5216
UT,1980,2,28,11805,7162,9061,17,40489,299,5003
UT,1980,3,58,53936,17124,19582,31,175941,589,10221
UT,1980,4,28,44068,21381,9456,34,334494,2136,11866
UT,1980,5,29,60768,49035,9913,26,349507,2732,8877
UT,1980,6,42,121382,94326,15096,23,396109,1556,7475
UT,1980,7,41,131993,136071,14153,23,515556,601,7779
UT,1980,8,54,228900,188157,19307,35,923808,7535,12050
UT,1980,9,77,420052,367653,27146,31,1116998,3676,10981
UT,1980,10,90,609362,522674,31326,30,1275276,9092,9914
UT,1980,11,64,551875,434542,22634,25,1428484,5796,8755
UT,1980,12,137,1510081,1274292,49808,38,2253642,32299,11866
UT,1980,13,89,1233694,1216324,32058,28,2403877,15607,9305
UT,1980,14,240,5195341,5016833,85952,89,10798260,161133,28096
UT,1980,15,123,4942628,5294546,43645,39,8855168,90186,11595
UT,1980,16,31,2281129,2412128,10829,7,1534837,69746,1162
UT,1980,17,19,2608056,2989489,6191,9,7816770,103568,2777
UT,1980,18,4,1080875,850415,1159,4,7612023,215681,1404
UT,1980,19,2,826045,1872789,641,3,11002766,353549,977
UT,1980,20,0,0,0,0,0,0,0,0
UT,1980,21,0,0,0,0,0,0,0,0
UT,1980,22,0,0,0,0,0,0,0,0
UT,1979,1,36,5224,2363,12742,24,25115,92,7785
UT,1979,2,24,10070,7380,7639,14,45024,258,5110
UT,1979,3,43,38309,18550,13539,24,133279,3,7178
UT,1979,4,29,42239,34334,9945,23,244603,1590,8364
UT,1979,5,32,70095,74903,11680,12,163127,1558,4199
UT,1979,6,30,82591,57836,10314,12,189227,365,3560
UT,1979,7,30,99501,100687,10616,17,348234,4835,5751
UT,1979,8,46,186845,188039,16122,24,686098,2246,8729
UT,1979,9,74,405003,356277,26735,27,933083,311,8857
UT,1979,10,92,627853,557943,32184,19,857557,7299,6723
UT,1979,11,83,717283,615550,29746,17,870786,14099,5871
UT,1979,12,116,1256971,1043275,41463,35,2291954,11926,11264
UT,1979,13,93,1282470,1151610,32638,23,1973862,27495,7882
UT,1979,14,216,4681975,4250180,77718,70,8560379,71440,21972
UT,1979,15,134,5797079,5878424,47941,35,7724679,118668,10293
UT,1979,16,54,4075039,4463435,18043,7,2114552,74365,1674
UT,1979,17,17,2141239,2463059,5024,4,3544446,101541,1460
UT,1979,18,5,1877699,2149875,1825,4,9097000,242034,1460
UT,1979,19,1,531539,574200,365,2,8222873,307651,730
UT,1979,20,0,0,0,0,0,0,0,0
UT,1979,21,0,0,0,0,0,0,0,0
UT,1979,22,0,0,0,0,0,0,0,0
UT,1978,1,31,5497,2771,10529,23,19510,55,5780
UT,1978,2,23,10477,4344,7941,9,32432,16,3285
UT,1978,3,29,27601,14253,9792,19,97220,706,6084
UT,1978,4,40,59972,45049,13535,19,171661,1527,6176
UT,1978,5,20,41951,37667,7027,24,329641,23,8033
UT,1978,6,28,76166,62869,9580,19,308194,113,5754
UT,1978,7,35,116600,127844,12441,15,333186,2107,5232
UT,1978,8,46,198843,140486,16090,16,401743,4760,5204
UT,1978,9,67,360979,348918,23575,25,815322,5777,8368
UT,1978,10,64,460191,336454,23026,19,734478,7327,5811
UT,1978,11,95,815360,730589,34246,18,994682,331,6146
UT,1978,12,114,1266325,1004266,41126,25,1508171,24684,8001
UT,1978,13,80,1120627,1039701,29080,20,1577610,24600,6481
UT,1978,14,232,5046690,5057143,82477,55,6578249,59111,16869
UT,1978,15,113,4513992,5278088,39788,24,5747805,62146,8245
UT,1978,16,69,5469698,6669802,24157,10,4045530,161335,3469
UT,1978,17,27,3846306,4058803,9037,5,5541800,177242,1825
UT,1978,18,4,1226859,1152717,1187,4,6420651,235746,1248
UT,1978,19,3,1879177,1923358,1095,2,7268392,270394,730
UT,1978,20,0,0,0,0,0,0,0,0
UT,1978,21,0,0,0,0,0,0,0,0
UT,1978,22,0,0,0,0,0,0,0,0
UT,1977,1,32,3605,2725,10341,11,9366,3,2982
UT,1977,2,29,12263,7660,9761,10,29241,405,3404
UT,1977,3,34,29060,21604,10765,24,142341,1131,8607
UT,1977,4,29,45698,28191,9856,9,90849,0,2920
UT,1977,5,26,63322,28772,9490,16,236603,1182,5659
UT,1977,6,21,57328,55886,7302,15,298776,137,5475
UT,1977,7,28,90877,71257,9396,13,318108,0,4745
UT,1977,8,34,136251,133280,11772,14,376848,161,4773
UT,1977,9,52,285930,230372,18434,19,636176,2949,6143
UT,1977,10,55,373398,332777,19135,16,700936,8654,5566
UT,1977,11,54,449068,358770,18613,15,861574,5147,5416
UT,1977,12,104,1139366,934185,37476,22,1489833,12404,7453
UT,1977,13,82,1092897,1170541,28472,14,1273931,10936,4990
UT,1977,14,244,5247665,4745449,85470,43,6023920,26416,15063
UT,1977,15,145,5891877,6213830,50832,31,5400136,103974,7862
UT,1977,16,79,5846364,8288798,26259,13,4454101,170545,3471
UT,1977,17,29,4047956,4641571,9311,4,4509501,116384,1460
UT,1977,18,9,2275962,3055869,2769,3,5774928,285109,1095
UT,1977,19,2,1126482,1116252,730,2,9169415,333441,730
UT,1977,20,0,0,0,0,0,0,0,0
UT,1977,21,0,0,0,0,0,0,0,0
UT,1977,22,0,0,0,0,0,0,0,0
UT,1976,1,31,4465,702,10585,12,6554,42,3020
UT,1976,2,22,11003,5799,7562,7,21366,234,2197
UT,1976,3,27,25685,10561,9576,18,85010,94,5243
UT,1976,4,38,59798,38974,12991,20,199305,1279,6526
UT,1976,5,28,64032,34699,9820,20,291980,289,7046
UT,1976,6,24,65259,57801,8144,12,225606,286,4057
UT,1976,7,24,79962,70411,8388,5,120765,106,1830
UT,1976,8,32,138540,102622,11681,19,528329,91,6587
UT,1976,9,55,302293,256223,19337,21,798234,3399,7595
UT,1976,10,44,321421,246611,16043,21,861632,9848,6771
UT,1976,11,46,393843,356242,16715,10,527279,5193,3354
UT,1976,12,91,1005593,830065,32241,19,1306498,13167,6680
UT,1976,13,82,1169175,927401,29523,12,1095593,16729,4300
UT,1976,14,198,4328286,3567421,69456,39,5330556,58330,13239
UT,1976,15,163,6692651,6609614,56433,13,3529107,50510,4758
UT,1976,16,96,7632404,9589631,32611,4,1967204,60163,1464
UT,1976,17,36,5631074,7867388,12994,5,4389922,222135,1830
UT,1976,18,5,1192560,996669,1526,4,7004966,331817,1464
UT,1976,19,0,0,0,0,2,8949947,360228,732
UT,1976,20,0,0,0,0,0,0,0,0
UT,1976,21,0,0,0,0,0,0,0,0
UT,1976,22,0,0,0,0,0,0,0,0
UT,1975,1,25,3641,1256,8823,9,7314,10,2708
UT,1975,2,16,6843,4583,5414,6,13889,0,1492
UT,1975,3,28,25109,10645,9672,9,43797,898,2920
UT,1975,4,32,53016,24149,10829,15,143660,138,4807
UT,1975,5,18,40309,26677,6297,15,223304,130,5141
UT,1975,6,24,70281,33383,8484,12,225613,1320,4380
UT,1975,7,21,71459,57298,7481,15,340521,0,5140
UT,1975,8,28,113135,128956,10161,10,295396,275,3619
UT,1975,9,52,272840,232464,17679,19,726984,498,6935
UT,1975,10,46,314868,215845,15329,21,940019,10554,7390
UT,1975,11,39,321111,311755,13566,16,905667,9506,5840
UT,1975,12,94,1031696,837147,33643,22,1618269,5437,7940
UT,1975,13,70,1007343,785534,25307,12,972355,876,3591
UT,1975,14,192,4288498,3314007,68361,38,5563943,50619,13870
UT,1975,15,161,7035810,5433785,55532,14,4263429,43524,4867
UT,1975,16,77,6238157,6143888,25349,4,1413458,38149,1126
UT,1975,17,61,9502162,11475933,20357,3,2208869,167673,1095
UT,1975,18,16,4469747,5200763,5539,3,6054845,188614,1095
UT,1975,19,0,0,0,0,2,7809325,373671,730
UT,1975,20,0,0,0,0,0,0,0,0
UT,1975,21,0,0,0,0,0,0,0,0
UT,1975,22,0,0,0,0,0,0,0,0
UT,1974,1,12,1929,0,4046,9,5919,0,2584
UT,1974,2,9,4466,0,3254,8,15139,7,1918
UT,1974,3,15,13943,1353,4595,10,45018,0,2553
UT,1974,4,10,15830,4008,3316,5,52547,0,1825
UT,1974,5,13,31294,9953,4745,11,157330,15,3681
UT,1974,6,11,32899,15337,4015,5,100608,0,1825
UT,1974,7,9,32656,17662,3285,6,142912,0,2190
UT,1974,8,11,44536,18678,3711,12,354997,0,4380
UT,1974,9,16,90777,77562,5840,12,448637,3413,4380
UT,1974,10,18,119730,65343,5874,9,441508,475,3254
UT,1974,11,12,100312,43626,3835,16,926160,732,5536
UT,1974,12,21,231001,168869,7606,23,1724850,4569,8364
UT,1974,13,14,188036,122789,4684,6,522509,540,1888
UT,1974,14,58,1268949,1113314,19989,24,3496282,4966,8760
UT,1974,15,56,2342643,2306111,17686,13,3218152,38255,4410
UT,1974,16,74,6340537,5387070,24412,3,1404190,14716,1095
UT,1974,17,62,9035923,8799479,19119,1,682613,95229,365
UT,1974,18,16,4354989,3994562,5535,1,1407445,88701,365
UT,1974,19,0,0,0,0,0,0,0,0
UT,1974,20,0,0,0,0,0,0,0,0
UT,1974,21,0,0,0,0,0,0,0,0
UT,1974,22,0,0,0,0,0,0,0,0
UT,1973,1,28,4277,1152,10067,4,2616,0,1401
UT,1973,2,19,10457,5185,6631,3,5391,0,820
UT,1973,3,15,13243,7977,5141,9,57820,60,2951
UT,1973,4,15,24241,8852,5141,5,48828,0,1674
UT,1973,5,9,20294,13866,3285,9,134419,0,3104
UT,1973,6,12,35558,17353,4257,13,246642,0,4471
UT,1973,7,8,29282,23144,2920,4,93621,0,1460
UT,1973,8,11,54184,12670,4015,13,358598,2,4531
UT,1973,9,14,79911,42220,5110,12,430071,0,4104
UT,1973,10,11,80300,58988,4015,8,379894,3039,2920
UT,1973,11,8,55871,40511,2282,14,842235,1057,5110
UT,1973,12,20,208630,154048,6876,23,1562997,3293,7606
UT,1973,13,21,310725,116016,7333,12,1110415,1947,4258
UT,1973,14,41,898736,679658,13967,25,3821331,3537,9125
UT,1973,15,42,1494759,1307589,12421,12,3417772,31953,4380
UT,1973,16,75,5291343,5179292,21088,3,1444203,22731,1095
UT,1973,17,43,5560175,5419915,10974,1,806533,21011,365
UT,1973,18,11,2712164,1842243,2807,2,2880774,167850,608
UT,1973,19,0,0,0,0,0,0,0,0
UT,1973,20,0,0,0,0,0,0,0,0
UT,1973,21,0,0,0,0,0,0,0,0
UT,1973,22,0,0,0,0,0,0,0,0
UT,1972,1,14,2150,252,5124,2,969,0,732
UT,1972,2,9,5168,1529,3294,2,6009,0,732
UT,1972,3,11,12081,0,4026,6,38623,0,2196
UT,1972,4,15,21290,7844,4667,4,42984,0,1464
UT,1972,5,10,25051,3875,3660,5,83496,0,1830
UT,1972,6,11,27538,17302,3356,7,137381,109,2562
UT,1972,7,9,32260,23529,3294,6,128698,0,1952
UT,1972,8,12,49547,39190,3997,9,269267,0,3294
UT,1972,9,14,81829,20047,4789,10,360938,94,3660
UT,1972,10,9,54572,56641,2746,15,743994,147,5490
UT,1972,11,9,77308,31503,3020,16,884986,739,5430
UT,1972,12,17,185980,138307,6070,21,1419712,2052,6862
UT,1972,13,9,135014,31306,3079,12,1079685,3224,4148
UT,1972,14,44,956302,613604,14823,27,3550294,2718,8755
UT,1972,15,34,1258416,929433,10099,20,5107474,39549,6526
UT,1972,16,34,2797482,1429301,10377,3,1237879,46364,1098
UT,1972,17,31,3795337,2688957,7816,1,727422,113915,366
UT,1972,18,3,386055,299189,367,3,5682692,321308,1098
UT,1972,19,0,0,0,0,0,0,0,0
UT,1972,20,0,0,0,0,0,0,0,0
UT,1972,21,0,0,0,0,0,0,0,0
UT,1972,22,0,0,0,0,0,0,0,0
UT,1971,1,10,1310,0,2982,6,3534,0,1427
UT,1971,2,7,4086,0,2524,2,7917,0,730
UT,1971,3,14,13383,1503,4531,2,14067,0,730
UT,1971,4,10,17716,3029,3650,4,37052,85,1154
UT,1971,5,12,28895,2798,4196,7,109797,0,2555
UT,1971,6,8,23703,15743,2920,6,120048,12,2190
UT,1971,7,10,36540,24155,3650,6,144885,0,2190
UT,1971,8,12,52883,32922,4380,7,210609,0,2555
UT,1971,9,16,88662,43650,5840,10,365944,0,3650
UT,1971,10,9,63310,42610,3073,10,487242,0,3650
UT,1971,11,10,89034,60492,3650,9,486456,0,2951
UT,1971,12,17,188894,102391,5930,23,1715587,2178,8395
UT,1971,13,12,180690,102892,4288,12,1161147,2460,4380
UT,1971,14,38,828901,450753,13234,31,4758708,5507,11315
UT,1971,15,29,1143379,600627,8762,17,4889897,4850,6205
UT,1971,16,21,1946061,901981,7058,7,3170096,64693,2555
UT,1971,17,10,1123759,1260481,2014,0,0,0,0
UT,1971,18,5,971322,713167,1128,3,5411219,391581,1095
UT,1971,19,0,0,0,0,0,0,0,0
UT,1971,20,0,0,0,0,0,0,0,0
UT,1971,21,0,0,0,0,0,0,0,0
UT,1971,22,0,0,0,0,0,0,0,0
UT,1970,1,17,2756,83,5562,8,528,0,1918
UT,1970,2,1,480,0,365,3,9838,0,1095
UT,1970,3,12,11541,5440,4288,6,40999,0,2190
UT,1970,4,17,26317,17154,5809,7,76873,11,2555
UT,1970,5,14,28486,6833,4345,6,86588,0,2070
UT,1970,6,4,11123,11576,1460,5,101330,0,1825
UT,1970,7,8,28335,3784,2614,6,152496,0,2190
UT,1970,8,18,70805,76454,6054,10,291143,121,3650
UT,1970,9,13,64128,25720,3895,11,399928,0,3954
UT,1970,10,14,102315,50170,5110,13,620438,2285,4714
UT,1970,11,4,37331,16906,1460,12,706376,141,4319
UT,1970,12,15,171151,77848,5112,23,1711546,2935,8395
UT,1970,13,16,212235,267286,5628,13,1165296,1983,4561
UT,1970,14,37,861751,398785,13203,21,3129900,2832,7392
UT,1970,15,17,716671,269574,5720,22,5823564,8382,7300
UT,1970,16,17,1645569,571407,6023,6,2633157,43624,1917
UT,1970,17,5,673218,866283,1521,0,0,0,0
UT,1970,18,2,403361,951938,640,3,5758361,579837,1095
UT,1970,19,0,0,0,0,0,0,0,0
UT,1970,20,0,0,0,0,0,0,0,0
UT,1970,21,0,0,0,0,0,0,0,0
UT,1970,22,0,0,0,0,0,0,0,0
UT,1969,1,10,1677,207,3650,2,1138,0,730
UT,1969,2,8,3025,66,2220,3,10968,0,1095
UT,1969,3,13,9911,10954,4231,10,68903,5,3528
UT,1969,4,16,25218,18387,5567,4,42055,3,1460
UT,1969,5,7,13937,22292,2463,2,25019,0,577
UT,1969,6,8,24779,7386,2889,9,180341,0,3285
UT,1969,7,7,23808,25763,2555,6,146570,132,2190
UT,1969,8,14,54197,47094,4620,15,425033,2106,5475
UT,1969,9,17,91291,83651,6174,12,443590,115,4166
UT,1969,10,12,77879,134475,4380,7,356271,88,2555
UT,1969,11,12,94782,123980,4257,10,604631,216,3619
UT,1969,12,15,176799,80840,5475,16,1211637,967,5840
UT,1969,13,12,154241,76534,3681,12,1150857,2403,4380
UT,1969,14,39,869356,526824,13328,22,3196489,6340,8030
UT,1969,15,17,678427,285242,5600,23,5598196,7174,6543
UT,1969,16,25,2085583,1103639,7916,8,3657481,30701,2586
UT,1969,17,7,1060599,766572,2465,0,0,0,0
UT,1969,18,1,180357,781317,365,3,4632044,561904,1095
UT,1969,19,0,0,0,0,0,0,0,0
UT,1969,20,0,0,0,0,0,0,0,0
UT,1969,21,0,0,0,0,0,0,0,0
UT,1969,22,0,0,0,0,0,0,0,0
UT,1968,1,12,2273,12,4331,7,5033,0,2500
UT,1968,2,6,2574,739,1769,0,0,0,0
UT,1968,3,15,14680,5227,4910,6,30120,0,1524
UT,1968,4,10,13855,18279,3386,8,85854,2,2928
UT,1968,5,13,29061,28750,4758,3,41230,7,1098
UT,1968,6,9,24690,29634,3294,8,160482,26,2928
UT,1968,7,7,21976,26204,2379,4,95579,0,1464
UT,1968,8,8,33431,34537,2928,20,596020,338,7259
UT,1968,9,18,95736,85486,6313,12,460934,470,4392
UT,1968,10,14,98894,78352,5124,13,583536,9988,4758
UT,1968,11,8,58090,87632,2622,9,530398,261,3294
UT,1968,12,10,109620,101254,3660,16,1136295,17049,5856
UT,1968,13,15,218502,173002,5490,6,602459,0,2196
UT,1968,14,41,947711,654427,14276,29,4384572,17379,10430
UT,1968,15,24,916917,843080,7656,21,5404796,6333,6864
UT,1968,16,11,746895,304493,2872,7,3548521,31670,2562
UT,1968,17,5,808635,536316,1557,3,2182710,130119,1098
UT,1968,18,4,749909,3308666,1251,1,1188836,117811,366
UT,1968,19,0,0,0,0,0,0,0,0
UT,1968,20,0,0,0,0,0,0,0,0
UT,1968,21,0,0,0,0,0,0,0,0
UT,1968,22,0,0,0,0,0,0,0,0
UT,1967,1,14,2380,0,4743,2,334,0,455
UT,1967,2,10,4960,452,3190,3,7770,0,911
UT,1967,3,16,11494,3177,3800,7,41414,0,2310
UT,1967,4,13,20567,15214,4686,11,106720,39,3556
UT,1967,5,12,23914,24508,4018,5,50115,706,1430
UT,1967,6,10,24492,26860,3287,9,155802,8,2887
UT,1967,7,6,20478,15075,2100,9,213216,33,3285
UT,1967,8,12,50386,49309,4380,10,285646,60,3528
UT,1967,9,13,62682,77272,4411,8,286258,51,2861
UT,1967,10,9,59003,92456,3254,16,784901,200,5840
UT,1967,11,6,48898,57968,2190,4,244723,374,1460
UT,1967,12,17,180483,220633,6146,16,1120752,945,5386
UT,1967,13,17,241221,114316,5696,16,1486067,1182,5597
UT,1967,14,38,815802,763916,13234,29,4201041,19713,9918
UT,1967,15,27,1059453,977055,9131,21,5657358,38358,7331
UT,1967,16,11,667206,671796,3076,7,3673366,35326,2555
UT,1967,17,3,627817,740590,1095,0,0,0,0
UT,1967,18,2,504448,1857289,730,4,7190868,684082,1460
UT,1967,19,0,0,0,0,0,0,0,0
UT,1967,20,0,0,0,0,0,0,0,0
UT,1967,21,0,0,0,0,0,0,0,0
UT,1967,22,0,0,0,0,0,0,0,0
UT,1966,1,19,3152,430,6172,5,2343,56,1825
UT,1966,2,7,2311,1139,1915,2,5800,244,730
UT,1966,3,19,18516,4583,6509,10,51872,5,2554
UT,1966,4,11,18488,7415,3803,10,78292,674,2830
UT,1966,5,18,39928,13208,5718,9,133155,4,3285
UT,1966,6,14,39744,23504,5020,5,100611,12,1794
UT,1966,7,10,29002,18092,2918,5,72142,884,1154
UT,1966,8,13,52159,64954,4684,12,347757,137,4380
UT,1966,9,18,98597,87572,6570,14,478558,3841,4745
UT,1966,10,12,71768,113738,4074,14,620707,388,4776
UT,1966,11,12,94281,65878,3892,8,363805,574,2280
UT,1966,12,11,113970,167949,4015,16,1208596,941,5840
UT,1966,13,14,161943,149069,4077,9,880229,146,3285
UT,1966,14,40,806925,943184,13570,30,3790544,24934,9736
UT,1966,15,23,928367,867359,7818,23,6376387,16238,7695
UT,1966,16,10,755972,1368481,3407,8,4118337,57620,2920
UT,1966,17,1,110250,230460,365,2,1805520,394,730
UT,1966,18,5,1254233,3484275,1582,2,3901384,325664,730
UT,1966,19,1,537463,1582200,365,0,0,0,0
UT,1966,20,0,0,0,0,0,0,0,0
UT,1966,21,0,0,0,0,0,0,0,0
UT,1966,22,0,0,0,0,0,0,0,0
UT,1965,1,13,2473,0,4441,6,2542,0,1246
UT,1965,2,16,7490,2069,5197,6,17182,0,1853
UT,1965,3,21,19765,1763,7269,7,32752,0,1945
UT,1965,4,14,23751,12124,5110,3,16467,687,789
UT,1965,5,10,24247,11103,3468,9,130853,0,3134
UT,1965,6,10,29434,12783,3466,9,173523,236,3104
UT,1965,7,11,40615,15780,3984,6,141416,243,2190
UT,1965,8,12,47258,31894,3831,14,356642,274,4350
UT,1965,9,16,78945,60826,5264,8,317372,92,2920
UT,1965,10,13,87598,105874,4592,13,541702,7010,4382
UT,1965,11,9,73975,48313,3106,5,249484,325,1552
UT,1965,12,13,117016,86656,3987,13,962638,343,4714
UT,1965,13,14,194306,138058,4929,15,1256947,15022,5020
UT,1965,14,50,1044252,1090453,17736,26,3292770,20470,8032
UT,1965,15,21,1005771,403568,7513,14,3694188,9219,4293
UT,1965,16,12,967674,1123468,4107,17,8515901,98982,5871
UT,1965,17,5,592775,996896,1552,4,3608404,103997,1370
UT,1965,18,4,1194006,3380848,1460,2,2419505,271413,516
UT,1965,19,0,0,0,0,0,0,0,0
UT,1965,20,0,0,0,0,0,0,0,0
UT,1965,21,0,0,0,0,0,0,0,0
UT,1965,22,0,0,0,0,0,0,0,0
UT,1964,1,10,1898,0,3081,1,280,0,366
UT,1964,2,12,5843,1234,3689,1,4387,0,366
UT,1964,3,15,12813,4769,4970,6,26972,415,1494
UT,1964,4,8,13616,1428,2928,7,53924,1684,2135
UT,1964,5,14,30755,6242,4819,11,155432,1181,3812
UT,1964,6,6,17948,10590,2196,5,90608,0,1648
UT,1964,7,8,25491,18735,2623,2,26098,0,397
UT,1964,8,13,49149,26939,4029,6,176483,212,2196
UT,1964,9,22,112441,118468,7474,15,514701,2535,5093
UT,1964,10,10,48701,45265,2531,16,797479,996,5856
UT,1964,11,9,71534,66104,3050,5,309141,268,1830
UT,1964,12,16,158137,216401,5643,15,1095970,725,5490
UT,1964,13,12,151635,190852,4148,12,1109897,993,4178
UT,1964,14,46,839174,1265047,15037,21,2990161,2493,6896
UT,1964,15,30,1153226,1185773,9640,17,4479425,35388,5553
UT,1964,16,14,1115163,1487624,4851,16,8923523,46165,5247
UT,1964,17,6,804664,1905497,1983,6,4562797,38088,1556
UT,1964,18,5,1701981,3757860,1830,0,0,0,0
UT,1964,19,0,0,0,0,0,0,0,0
UT,1964,20,0,0,0,0,0,0,0,0
UT,1964,21,0,0,0,0,0,0,0,0
UT,1964,22,0,0,0,0,0,0,0,0
UT,1963,1,10,1918,329,2742,2,1603,0,455
UT,1963,2,5,1983,1287,1672,1,1926,71,304
UT,1963,3,21,19891,12517,7121,1,3583,0,275
UT,1963,4,15,21217,8131,4623,2,17530,0,549
UT,1963,5,10,20844,1677,3105,5,65465,267,1610
UT,1963,6,4,8755,3950,1065,10,149262,257,2861
UT,1963,7,5,19462,4446,1764,3,71930,0,1036
UT,1963,8,9,41783,15470,3254,6,183422,66,2190
UT,1963,9,15,65258,58050,4411,20,670935,1149,6359
UT,1963,10,7,30366,36396,1608,12,558184,3489,4199
UT,1963,11,7,54744,57803,2402,7,363936,1197,2280
UT,1963,12,17,184372,184345,6052,14,897585,1415,4538
UT,1963,13,9,99771,98036,2588,12,983903,880,3563
UT,1963,14,40,842035,1022687,13723,26,3186905,25783,7794
UT,1963,15,39,1484668,2238539,12297,20,5652801,27287,6846
UT,1963,16,25,1311547,1824909,6424,13,6464071,43997,3834
UT,1963,17,12,1616681,2080403,3652,5,6016682,89762,1766
UT,1963,18,4,1216705,2392521,1429,0,0,0,0
UT,1963,19,0,0,0,0,0,0,0,0
UT,1963,20,0,0,0,0,0,0,0,0
UT,1963,21,0,0,0,0,0,0,0,0
UT,1963,22,0,0,0,0,0,0,0,0
UT,1962,1,1,297,0,365,1,55,0,334
UT,1962,2,4,2095,1528,1460,0,0,0,0
UT,1962,3,19,14088,10911,5442,2,10050,0,610
UT,1962,4,10,11780,6395,2617,1,11758,0,365
UT,1962,5,10,25047,6157,3650,2,33387,8,730
UT,1962,6,8,21241,8341,2376,1,18124,0,365
UT,1962,7,4,12873,20828,1460,4,90717,0,1337
UT,1962,8,5,17710,7917,1368,5,128766,0,1613
UT,1962,9,13,64295,52079,4321,8,169213,193,1616
UT,1962,10,10,62739,63508,3316,6,230290,19,1705
UT,1962,11,7,55637,28301,2192,8,403535,5132,2647
UT,1962,12,14,138845,128772,4746,11,731044,923,3588
UT,1962,13,7,81124,53845,1980,6,386129,635,1431
UT,1962,14,40,754001,907283,12934,27,3111686,6506,7367
UT,1962,15,40,1361502,1766109,12116,24,4574766,44404,5846
UT,1962,16,26,1931271,1944520,7944,13,6490728,3412,3652
UT,1962,17,4,536899,1124945,1187,4,3295831,50806,1036
UT,1962,18,2,298507,461349,368,0,0,0,0
UT,1962,19,0,0,0,0,0,0,0,0
UT,1962,20,0,0,0,0,0,0,0,0
UT,1962,21,0,0,0,0,0,0,0,0
UT,1962,22,0,0,0,0,0,0,0,0
UT,1961,1,4,432,394,820,1,151,0,212
UT,1961,2,3,1361,0,1095,3,5097,133,761
UT,1961,3,7,7421,7858,2555,1,4710,0,365
UT,1961,4,5,8176,5380,1825,1,13042,0,365
UT,1961,5,4,6960,5892,1156,4,40437,417,1006
UT,1961,6,3,8803,0,1003,2,40926,0,730
UT,1961,7,5,18872,5709,1763,3,47393,29,761
UT,1961,8,6,29218,6655,2190,1,2392,0,31
UT,1961,9,4,19311,12158,1279,5,134974,0,1187
UT,1961,10,7,43895,54753,2280,2,17292,0,122
UT,1961,11,8,60080,69547,2647,3,72301,25,427
UT,1961,12,9,83951,148414,3136,7,338571,5404,1827
UT,1961,13,12,155814,131465,3894,1,98311,0,365
UT,1961,14,30,567968,536298,9461,16,1217499,854,2894
UT,1961,15,38,1570793,1707176,12441,12,2335347,40226,2830
UT,1961,16,11,963367,550641,3715,14,4175750,709,2528
UT,1961,17,0,0,0,0,7,6993542,0,1947
UT,1961,18,0,0,0,0,0,0,0,0
UT,1961,19,0,0,0,0,0,0,0,0
UT,1961,20,0,0,0,0,0,0,0,0
UT,1961,21,0,0,0,0,0,0,0,0
UT,1961,22,0,0,0,0,0,0,0,0
UT,1960,1,3,482,170,763,1,165,0,366
UT,1960,2,2,770,0,427,0,0,0,0
UT,1960,3,4,3655,1335,1464,1,5023,0,366
UT,1960,4,7,10232,10192,2562,3,28386,58,1098
UT,1960,5,1,2580,1266,366,0,0,0,0
UT,1960,6,11,30588,16320,3691,2,23579,0,427
UT,1960,7,4,12543,7003,1221,0,0,0,0
UT,1960,8,5,24084,12912,1830,1,18916,0,245
UT,1960,9,2,10997,7149,732,2,78940,0,732
UT,1960,10,8,57246,34155,2806,2,108571,0,732
UT,1960,11,5,45573,21899,1830,1,60425,0,366
UT,1960,12,10,80402,130888,3021,2,144158,0,732
UT,1960,13,8,113683,121594,2928,2,186228,0,732
UT,1960,14,24,488842,498736,8115,9,1255448,1364,3020
